Time       Symbol       Volume     VolCutoff  Turnover     %UC                              Link 
14:04      UTKARSHBNK   1088341    512254.0   18654.0    20.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
14:05      RBZJEWEL     20015      -52799.0   3190.0     15.75 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RBZJEWEL/5343745
14:07      SOUTHBANK    1136547    886947.0   44769.0    12.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SOUTHBANK/1522689
14:10      BSE          812659     780173.0   2193285.0  0.08  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BSE/5013761
14:34      FCL          182342     93255.0    4825.0     15.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
14:48      FCL          117981     93255.0    3125.0     15.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
14:48      JKLAKSHMI    5291       -6309.0    4519.0     22.38 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JKLAKSHMI/3453697
14:48      BOROLTD      21073      -153731.0  7435.0     14.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BOROLTD/4966657
14:49      FCL          191272     93255.0    5113.0     14.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
14:49      JKLAKSHMI    9798       -6309.0    8380.0     22.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JKLAKSHMI/3453697
14:50      FCL          399540     93255.0    10828.0    12.69 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
14:59      ALKEM        1963       -5861.0    11125.0    9.53  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ALKEM/2995969
15:00      ALKEM        2211       -5861.0    12535.0    9.49  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ALKEM/2995969
15:01      BOROLTD      13445      -153731.0  4670.0     16.28 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BOROLTD/4966657
15:01      INTERARCH    7104       -409806.0  17838.0    4.87  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INTERARCH/6376705
15:06      DCAL         3858       -4630.0    960.0      18.43 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DCAL/5556225
