Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-13 14:54:00  TATAINVEST   19040      -123105.0 Dynamic   189772.0   yes      11.91
2025-10-13 14:55:00  TATAINVEST   35946      -123105.0 Dynamic   358382.0   yes      11.88
2025-10-13 15:03:00  TATAINVEST   8450       -123105.0 Dynamic   84061.0    yes      12.12
2025-10-13 15:05:00  CHEMCON      12647      2240.0    Dynamic   3434.0     no       16.8 
2025-10-13 15:05:00  SANDUMA      61616      58367.0   Dynamic   12628.0    no       20.3 
2025-10-13 15:06:00  SANDHAR      1949       -123326.0 Dynamic   1035.0     yes      17.0 
2025-10-13 15:06:00  MANAKCOAT    411038     130452.0  Dynamic   67086.0    no       7.03 
2025-10-13 15:07:00  SANDHAR      5800       -123326.0 Dynamic   3084.0     yes      16.86
2025-10-13 15:10:00  AGIIL        4972       -103061.0 Dynamic   1352.0     no       26.99
2025-10-13 15:15:00  SANDUMA      59472      58367.0   Dynamic   12258.0    no       19.61
2025-10-13 15:16:00  TATAINVEST   23120      -123105.0 Dynamic   229142.0   no       12.54
2025-10-13 15:16:00  JUBLINGREA   120446     102866.0  Dynamic   85125.0    no       10.56
2025-10-13 15:17:00  BHAGERIA     2366       -231111.0 Dynamic   414.0      no       27.22
2025-10-13 15:18:00  TATAINVEST   26784      -123105.0 Dynamic   267117.0   yes      11.84
2025-10-13 15:20:00  ANANDRATHI   3142       -34639.0  Dynamic   9232.0     no       20.73
2025-10-13 15:22:00  AGIIL        13559      -103061.0 Dynamic   3741.0     no       25.19
2025-10-13 15:23:00  ACLGATI      3151       -27862.0  Dynamic   183.0      no       21.52
2025-10-13 15:23:00  KECL         6397       -67779.0  Dynamic   809.0      no       10.18
2025-10-13 15:23:00  GCSL         8397       -173780.0 Dynamic   2326.0     yes      0.0  
2025-10-13 15:24:00  SANDUMA      96456      58367.0   Dynamic   19859.0    no       19.75
2025-10-13 15:25:00  AGIIL        18682      -103061.0 Dynamic   5250.0     no       22.92
2025-10-13 15:27:00  RELTD        3436       -40933.0  Dynamic   502.0      no       14.74
2025-10-13 15:28:00  SANDHAR      3827       -123326.0 Dynamic   2047.0     yes      16.18
